ValuationDate,Currency,VolatilitySurfaceName,Expiry,Tenor,Strike,Volatility
6/26/2018,USD,USD_SwnVol,1Y,4Y,-300,0.007180091
6/26/2018,USD,USD_SwnVol,1Y,4Y,-250,0.007181004
6/26/2018,USD,USD_SwnVol,1Y,4Y,-200,0.00717569
6/26/2018,USD,USD_SwnVol,1Y,4Y,-150,0.006993063
6/26/2018,USD,USD_SwnVol,1Y,4Y,-125,0.006871813
6/26/2018,USD,USD_SwnVol,1Y,4Y,-100,0.006752026
6/26/2018,USD,USD_SwnVol,1Y,4Y,-75,0.006647055
6/26/2018,USD,USD_SwnVol,1Y,4Y,-50,0.00657079
6/26/2018,USD,USD_SwnVol,1Y,4Y,-37.5,0.006547985
6/26/2018,USD,USD_SwnVol,1Y,4Y,-25,0.00653787
6/26/2018,USD,USD_SwnVol,1Y,4Y,-12.5,0.006542255
6/26/2018,USD,USD_SwnVol,1Y,4Y,0,0.006562891
6/26/2018,USD,USD_SwnVol,1Y,4Y,12.5,0.006579038
6/26/2018,USD,USD_SwnVol,1Y,4Y,25,0.006612383
6/26/2018,USD,USD_SwnVol,1Y,4Y,37.5,0.00666209
6/26/2018,USD,USD_SwnVol,1Y,4Y,50,0.00672717
6/26/2018,USD,USD_SwnVol,1Y,4Y,75,0.006898746
6/26/2018,USD,USD_SwnVol,1Y,4Y,100,0.007116877
6/26/2018,USD,USD_SwnVol,1Y,4Y,125,0.007371265
6/26/2018,USD,USD_SwnVol,1Y,4Y,150,0.007652848
6/26/2018,USD,USD_SwnVol,1Y,4Y,200,0.008270106
6/26/2018,USD,USD_SwnVol,1Y,4Y,250,0.008929054
6/26/2018,USD,USD_SwnVol,1Y,4Y,300,0.009608035
6/26/2018,USD,USD_SwnVol,1Y,4Y,400,0.010984956
6/26/2018,USD,USD_SwnVol,1Y,4Y,500,0.012358117
6/26/2018,USD,USD_SwnVol,1Y,4Y,1500,0.025124518
6/26/2018,USD,USD_SwnVol,1Y,5Y,-1500,0.00726309
6/26/2018,USD,USD_SwnVol,1Y,5Y,-500,0.00726417
6/26/2018,USD,USD_SwnVol,1Y,5Y,-400,0.007264801
6/26/2018,USD,USD_SwnVol,1Y,5Y,-300,0.007266053
6/26/2018,USD,USD_SwnVol,1Y,5Y,-250,0.007267185
6/26/2018,USD,USD_SwnVol,1Y,5Y,-200,0.00732814
6/26/2018,USD,USD_SwnVol,1Y,5Y,-150,0.007203941
6/26/2018,USD,USD_SwnVol,1Y,5Y,-125,0.007097195
6/26/2018,USD,USD_SwnVol,1Y,5Y,-100,0.006984235
6/26/2018,USD,USD_SwnVol,1Y,5Y,-75,0.006879413
6/26/2018,USD,USD_SwnVol,1Y,5Y,-50,0.006797786
6/26/2018,USD,USD_SwnVol,1Y,5Y,-37.5,0.006770778
6/26/2018,USD,USD_SwnVol,1Y,5Y,-25,0.006755868
6/26/2018,USD,USD_SwnVol,1Y,5Y,-12.5,0.006755286
6/26/2018,USD,USD_SwnVol,1Y,5Y,0,0.006771278
6/26/2018,USD,USD_SwnVol,1Y,5Y,12.5,0.006779112
6/26/2018,USD,USD_SwnVol,1Y,5Y,25,0.006805287
6/26/2018,USD,USD_SwnVol,1Y,5Y,37.5,0.006849209
6/26/2018,USD,USD_SwnVol,1Y,5Y,50,0.006910079
6/26/2018,USD,USD_SwnVol,1Y,5Y,75,0.007078344
6/26/2018,USD,USD_SwnVol,1Y,5Y,100,0.007299883
6/26/2018,USD,USD_SwnVol,1Y,5Y,125,0.007563571
6/26/2018,USD,USD_SwnVol,1Y,5Y,150,0.007859198
6/26/2018,USD,USD_SwnVol,1Y,5Y,200,0.008514542
6/26/2018,USD,USD_SwnVol,1Y,5Y,250,0.009219871
6/26/2018,USD,USD_SwnVol,1Y,5Y,300,0.009949913
6/26/2018,USD,USD_SwnVol,1Y,5Y,400,0.011436223
6/26/2018,USD,USD_SwnVol,1Y,5Y,500,0.012923602
6/26/2018,USD,USD_SwnVol,1Y,5Y,1500,0.026888022
6/26/2018,USD,USD_SwnVol,1Y,7Y,-1500,0.007732065
6/26/2018,USD,USD_SwnVol,1Y,7Y,-500,0.007733822
6/26/2018,USD,USD_SwnVol,1Y,7Y,-400,0.007734839
6/26/2018,USD,USD_SwnVol,1Y,7Y,-300,0.007736838
6/26/2018,USD,USD_SwnVol,1Y,7Y,-250,0.00773863
6/26/2018,USD,USD_SwnVol,1Y,7Y,-200,0.007713371
6/26/2018,USD,USD_SwnVol,1Y,7Y,-150,0.007467543
6/26/2018,USD,USD_SwnVol,1Y,7Y,-125,0.007314002
6/26/2018,USD,USD_SwnVol,1Y,7Y,-100,0.007159744
6/26/2018,USD,USD_SwnVol,1Y,7Y,-75,0.007018833
6/26/2018,USD,USD_SwnVol,1Y,7Y,-50,0.006907282
6/26/2018,USD,USD_SwnVol,1Y,7Y,-37.5,0.006868239
6/26/2018,USD,USD_SwnVol,1Y,7Y,-25,0.006843708
6/26/2018,USD,USD_SwnVol,1Y,7Y,-12.5,0.006836338
6/26/2018,USD,USD_SwnVol,1Y,7Y,0,0.006848836
6/26/2018,USD,USD_SwnVol,1Y,7Y,12.5,0.006847284
6/26/2018,USD,USD_SwnVol,1Y,7Y,25,0.006867479
6/26/2018,USD,USD_SwnVol,1Y,7Y,37.5,0.006908433
6/26/2018,USD,USD_SwnVol,1Y,7Y,50,0.006968934
6/26/2018,USD,USD_SwnVol,1Y,7Y,75,0.007142573
6/26/2018,USD,USD_SwnVol,1Y,7Y,100,0.007375016
6/26/2018,USD,USD_SwnVol,1Y,7Y,125,0.007652613
6/26/2018,USD,USD_SwnVol,1Y,7Y,150,0.007963465
6/26/2018,USD,USD_SwnVol,1Y,7Y,200,0.008649718
6/26/2018,USD,USD_SwnVol,1Y,7Y,250,0.009384347
6/26/2018,USD,USD_SwnVol,1Y,7Y,300,0.010141514
6/26/2018,USD,USD_SwnVol,1Y,7Y,400,0.011676423
6/26/2018,USD,USD_SwnVol,1Y,7Y,500,0.013206798
6/26/2018,USD,USD_SwnVol,1Y,7Y,1500,0.027480459
6/26/2018,USD,USD_SwnVol,20Y,10Y,-1500,0.006183444
6/26/2018,USD,USD_SwnVol,20Y,10Y,-500,0.006272339
6/26/2018,USD,USD_SwnVol,20Y,10Y,-400,0.006305979
6/26/2018,USD,USD_SwnVol,20Y,10Y,-300,0.006355799
6/26/2018,USD,USD_SwnVol,20Y,10Y,-250,0.006349912
6/26/2018,USD,USD_SwnVol,20Y,10Y,-200,0.00621293
6/26/2018,USD,USD_SwnVol,20Y,10Y,-150,0.006057531
6/26/2018,USD,USD_SwnVol,20Y,10Y,-125,0.005988181
6/26/2018,USD,USD_SwnVol,20Y,10Y,-100,0.005931118
6/26/2018,USD,USD_SwnVol,20Y,10Y,-75,0.005891553
6/26/2018,USD,USD_SwnVol,20Y,10Y,-50,0.005874941
6/26/2018,USD,USD_SwnVol,20Y,10Y,-37.5,0.005876969
6/26/2018,USD,USD_SwnVol,20Y,10Y,-25,0.005886786
6/26/2018,USD,USD_SwnVol,20Y,10Y,-12.5,0.005905025
6/26/2018,USD,USD_SwnVol,20Y,10Y,0,0.005932269
6/26/2018,USD,USD_SwnVol,20Y,10Y,12.5,0.005900847
6/26/2018,USD,USD_SwnVol,20Y,10Y,25,0.005878839
6/26/2018,USD,USD_SwnVol,20Y,10Y,37.5,0.005866055
6/26/2018,USD,USD_SwnVol,20Y,10Y,50,0.005862221
6/26/2018,USD,USD_SwnVol,20Y,10Y,75,0.005879945
6/26/2018,USD,USD_SwnVol,20Y,10Y,100,0.005928529
6/26/2018,USD,USD_SwnVol,20Y,10Y,125,0.006003917
6/26/2018,USD,USD_SwnVol,20Y,10Y,150,0.006101931
6/26/2018,USD,USD_SwnVol,20Y,10Y,200,0.006350504
6/26/2018,USD,USD_SwnVol,20Y,10Y,250,0.006648339
6/26/2018,USD,USD_SwnVol,20Y,10Y,300,0.006977335
6/26/2018,USD,USD_SwnVol,20Y,10Y,400,0.007685751
6/26/2018,USD,USD_SwnVol,20Y,10Y,500,0.008423588
6/26/2018,USD,USD_SwnVol,20Y,10Y,1500,0.015604857
6/26/2018,USD,USD_SwnVol,20Y,12Y,-1500,0.006073391
6/26/2018,USD,USD_SwnVol,20Y,12Y,-500,0.00616235
6/26/2018,USD,USD_SwnVol,20Y,12Y,-400,0.006196323
6/26/2018,USD,USD_SwnVol,20Y,12Y,-300,0.006246865
6/26/2018,USD,USD_SwnVol,20Y,12Y,-250,0.006244738
6/26/2018,USD,USD_SwnVol,20Y,12Y,-200,0.006107341
6/26/2018,USD,USD_SwnVol,20Y,12Y,-150,0.005949772
6/26/2018,USD,USD_SwnVol,20Y,12Y,-125,0.005878888
6/26/2018,USD,USD_SwnVol,20Y,12Y,-100,0.005820059
6/26/2018,USD,USD_SwnVol,20Y,12Y,-75,0.00577859
6/26/2018,USD,USD_SwnVol,20Y,12Y,-50,0.005760096
6/26/2018,USD,USD_SwnVol,20Y,12Y,-37.5,0.005761264
6/26/2018,USD,USD_SwnVol,20Y,12Y,-25,0.005770321
6/26/2018,USD,USD_SwnVol,20Y,12Y,-12.5,0.005787943
6/26/2018,USD,USD_SwnVol,20Y,12Y,0,0.005814757
6/26/2018,USD,USD_SwnVol,20Y,12Y,12.5,0.005780343
6/26/2018,USD,USD_SwnVol,20Y,12Y,25,0.005755571
6/26/2018,USD,USD_SwnVol,20Y,12Y,37.5,0.005740246
6/26/2018,USD,USD_SwnVol,20Y,12Y,50,0.005734083
6/26/2018,USD,USD_SwnVol,20Y,12Y,75,0.005747738
6/26/2018,USD,USD_SwnVol,20Y,12Y,100,0.005792925
6/26/2018,USD,USD_SwnVol,20Y,12Y,125,0.005865438
6/26/2018,USD,USD_SwnVol,20Y,12Y,150,0.005960953
6/26/2018,USD,USD_SwnVol,20Y,12Y,200,0.006205166
6/26/2018,USD,USD_SwnVol,20Y,12Y,250,0.00649896
6/26/2018,USD,USD_SwnVol,20Y,12Y,300,0.006823903
6/26/2018,USD,USD_SwnVol,20Y,12Y,400,0.007523802
6/26/2018,USD,USD_SwnVol,20Y,12Y,500,0.00825259
6/26/2018,USD,USD_SwnVol,20Y,12Y,1500,0.015339151
6/26/2018,USD,USD_SwnVol,20Y,15Y,-1500,0.005931303
6/26/2018,USD,USD_SwnVol,20Y,15Y,-500,0.006020605
6/26/2018,USD,USD_SwnVol,20Y,15Y,-400,0.006055118
6/26/2018,USD,USD_SwnVol,20Y,15Y,-300,0.006106775
6/26/2018,USD,USD_SwnVol,20Y,15Y,-250,0.00611123
6/26/2018,USD,USD_SwnVol,20Y,15Y,-200,0.005975488
6/26/2018,USD,USD_SwnVol,20Y,15Y,-150,0.005817084
6/26/2018,USD,USD_SwnVol,20Y,15Y,-125,0.005745273
6/26/2018,USD,USD_SwnVol,20Y,15Y,-100,0.005685288
6/26/2018,USD,USD_SwnVol,20Y,15Y,-75,0.00564257
6/26/2018,USD,USD_SwnVol,20Y,15Y,-50,0.005622939
6/26/2018,USD,USD_SwnVol,20Y,15Y,-37.5,0.005623674
6/26/2018,USD,USD_SwnVol,20Y,15Y,-25,0.005632449
6/26/2018,USD,USD_SwnVol,20Y,15Y,-12.5,0.005649992
6/26/2018,USD,USD_SwnVol,20Y,15Y,0,0.005676988
6/26/2018,USD,USD_SwnVol,20Y,15Y,12.5,0.005638968
6/26/2018,USD,USD_SwnVol,20Y,15Y,25,0.005610899
6/26/2018,USD,USD_SwnVol,20Y,15Y,37.5,0.005592568
6/26/2018,USD,USD_SwnVol,20Y,15Y,50,0.005583676
6/26/2018,USD,USD_SwnVol,20Y,15Y,75,0.005592611
6/26/2018,USD,USD_SwnVol,20Y,15Y,100,0.005633901
6/26/2018,USD,USD_SwnVol,20Y,15Y,125,0.005703132
6/26/2018,USD,USD_SwnVol,20Y,15Y,150,0.005795786
6/26/2018,USD,USD_SwnVol,20Y,15Y,200,0.006034941
6/26/2018,USD,USD_SwnVol,20Y,15Y,250,0.006323934
6/26/2018,USD,USD_SwnVol,20Y,15Y,300,0.006643974
6/26/2018,USD,USD_SwnVol,20Y,15Y,400,0.007333427
6/26/2018,USD,USD_SwnVol,20Y,15Y,500,0.008051046
6/26/2018,USD,USD_SwnVol,20Y,15Y,1500,0.015020638
6/26/2018,USD,USD_SwnVol,20Y,1Y,-1500,0.006377207
6/26/2018,USD,USD_SwnVol,20Y,1Y,-500,0.006454001
6/26/2018,USD,USD_SwnVol,20Y,1Y,-400,0.0064826
6/26/2018,USD,USD_SwnVol,20Y,1Y,-300,0.006524622
6/26/2018,USD,USD_SwnVol,20Y,1Y,-250,0.006485727
6/26/2018,USD,USD_SwnVol,20Y,1Y,-200,0.006354773
6/26/2018,USD,USD_SwnVol,20Y,1Y,-150,0.006238794
6/26/2018,USD,USD_SwnVol,20Y,1Y,-125,0.00619761
6/26/2018,USD,USD_SwnVol,20Y,1Y,-100,0.006172823
6/26/2018,USD,USD_SwnVol,20Y,1Y,-75,0.006168179
6/26/2018,USD,USD_SwnVol,20Y,1Y,-50,0.006187193
6/26/2018,USD,USD_SwnVol,20Y,1Y,-37.5,0.006206557
6/26/2018,USD,USD_SwnVol,20Y,1Y,-25,0.006232943
6/26/2018,USD,USD_SwnVol,20Y,1Y,-12.5,0.006266631
6/26/2018,USD,USD_SwnVol,20Y,1Y,0,0.006307849
6/26/2018,USD,USD_SwnVol,20Y,1Y,12.5,0.006301742
6/26/2018,USD,USD_SwnVol,20Y,1Y,25,0.006303086
6/26/2018,USD,USD_SwnVol,20Y,1Y,37.5,0.006311586
6/26/2018,USD,USD_SwnVol,20Y,1Y,50,0.006326911
6/26/2018,USD,USD_SwnVol,20Y,1Y,75,0.00637658
6/26/2018,USD,USD_SwnVol,20Y,1Y,100,0.006449024
6/26/2018,USD,USD_SwnVol,20Y,1Y,125,0.006541097
6/26/2018,USD,USD_SwnVol,20Y,1Y,150,0.006649778
6/26/2018,USD,USD_SwnVol,20Y,1Y,200,0.006906263
6/26/2018,USD,USD_SwnVol,20Y,1Y,250,0.007200439
6/26/2018,USD,USD_SwnVol,20Y,1Y,300,0.007519407
6/26/2018,USD,USD_SwnVol,20Y,1Y,400,0.008199411
6/26/2018,USD,USD_SwnVol,20Y,1Y,500,0.008905289
6/26/2018,USD,USD_SwnVol,20Y,1Y,1500,0.015779346
6/26/2018,USD,USD_SwnVol,20Y,20Y,-1500,0.005826286
6/26/2018,USD,USD_SwnVol,20Y,20Y,-500,0.005919651
6/26/2018,USD,USD_SwnVol,20Y,20Y,-400,0.005956061
6/26/2018,USD,USD_SwnVol,20Y,20Y,-300,0.006010806
6/26/2018,USD,USD_SwnVol,20Y,20Y,-250,0.006025701
6/26/2018,USD,USD_SwnVol,20Y,20Y,-200,0.005894597
6/26/2018,USD,USD_SwnVol,20Y,20Y,-150,0.00573702
6/26/2018,USD,USD_SwnVol,20Y,20Y,-125,0.005665097
6/26/2018,USD,USD_SwnVol,20Y,20Y,-100,0.005604871
6/26/2018,USD,USD_SwnVol,20Y,20Y,-75,0.005561982
6/26/2018,USD,USD_SwnVol,20Y,20Y,-50,0.005542534
6/26/2018,USD,USD_SwnVol,20Y,20Y,-37.5,0.005543608
6/26/2018,USD,USD_SwnVol,20Y,20Y,-25,0.005552965
6/26/2018,USD,USD_SwnVol,20Y,20Y,-12.5,0.005571399
6/26/2018,USD,USD_SwnVol,20Y,20Y,0,0.005599665
6/26/2018,USD,USD_SwnVol,20Y,20Y,12.5,0.005556735
6/26/2018,USD,USD_SwnVol,20Y,20Y,25,0.005524192
6/26/2018,USD,USD_SwnVol,20Y,20Y,37.5,0.005501803
6/26/2018,USD,USD_SwnVol,20Y,20Y,50,0.005489247
6/26/2018,USD,USD_SwnVol,20Y,20Y,75,0.005491928
6/26/2018,USD,USD_SwnVol,20Y,20Y,100,0.005528192
6/26/2018,USD,USD_SwnVol,20Y,20Y,125,0.005593367
6/26/2018,USD,USD_SwnVol,20Y,20Y,150,0.00568269
6/26/2018,USD,USD_SwnVol,20Y,20Y,200,0.005916565
6/26/2018,USD,USD_SwnVol,20Y,20Y,250,0.006201238
6/26/2018,USD,USD_SwnVol,20Y,20Y,300,0.006517328
6/26/2018,USD,USD_SwnVol,20Y,20Y,400,0.0071991
6/26/2018,USD,USD_SwnVol,20Y,20Y,500,0.00790894
6/26/2018,USD,USD_SwnVol,20Y,20Y,1500,0.014800304
6/26/2018,USD,USD_SwnVol,20Y,25Y,-1500,0.00579093
6/26/2018,USD,USD_SwnVol,20Y,25Y,-500,0.005890167
6/26/2018,USD,USD_SwnVol,20Y,25Y,-400,0.005928988
6/26/2018,USD,USD_SwnVol,20Y,25Y,-300,0.005987452
6/26/2018,USD,USD_SwnVol,20Y,25Y,-250,0.006008179
6/26/2018,USD,USD_SwnVol,20Y,25Y,-200,0.005878684
6/26/2018,USD,USD_SwnVol,20Y,25Y,-150,0.005720683
6/26/2018,USD,USD_SwnVol,20Y,25Y,-125,0.005648315
6/26/2018,USD,USD_SwnVol,20Y,25Y,-100,0.005587652
6/26/2018,USD,USD_SwnVol,20Y,25Y,-75,0.0055445
6/26/2018,USD,USD_SwnVol,20Y,25Y,-50,0.005525197
6/26/2018,USD,USD_SwnVol,20Y,25Y,-37.5,0.005526597
6/26/2018,USD,USD_SwnVol,20Y,25Y,-25,0.005536514
6/26/2018,USD,USD_SwnVol,20Y,25Y,-12.5,0.005555799
6/26/2018,USD,USD_SwnVol,20Y,25Y,0,0.005585269
6/26/2018,USD,USD_SwnVol,20Y,25Y,12.5,0.005537589
6/26/2018,USD,USD_SwnVol,20Y,25Y,25,0.005500704
6/26/2018,USD,USD_SwnVol,20Y,25Y,37.5,0.005474368
6/26/2018,USD,USD_SwnVol,20Y,25Y,50,0.005458243
6/26/2018,USD,USD_SwnVol,20Y,25Y,75,0.005454841
6/26/2018,USD,USD_SwnVol,20Y,25Y,100,0.005486266
6/26/2018,USD,USD_SwnVol,20Y,25Y,125,0.005547625
6/26/2018,USD,USD_SwnVol,20Y,25Y,150,0.005633938
6/26/2018,USD,USD_SwnVol,20Y,25Y,200,0.005863467
6/26/2018,USD,USD_SwnVol,20Y,25Y,250,0.006145135
6/26/2018,USD,USD_SwnVol,20Y,25Y,300,0.006458913
6/26/2018,USD,USD_SwnVol,20Y,25Y,400,0.007136956
6/26/2018,USD,USD_SwnVol,20Y,25Y,500,0.007843509
6/26/2018,USD,USD_SwnVol,20Y,25Y,1500,0.014705561
6/26/2018,USD,USD_SwnVol,20Y,2Y,-1500,0.006285637
6/26/2018,USD,USD_SwnVol,20Y,2Y,-500,0.006362094
6/26/2018,USD,USD_SwnVol,20Y,2Y,-400,0.00639078
6/26/2018,USD,USD_SwnVol,20Y,2Y,-300,0.006433084
6/26/2018,USD,USD_SwnVol,20Y,2Y,-250,0.006406421
6/26/2018,USD,USD_SwnVol,20Y,2Y,-200,0.006286505
6/26/2018,USD,USD_SwnVol,20Y,2Y,-150,0.006174822
6/26/2018,USD,USD_SwnVol,20Y,2Y,-125,0.006134068
6/26/2018,USD,USD_SwnVol,20Y,2Y,-100,0.00610881
6/26/2018,USD,USD_SwnVol,20Y,2Y,-75,0.006102976
6/26/2018,USD,USD_SwnVol,20Y,2Y,-50,0.006120301
6/26/2018,USD,USD_SwnVol,20Y,2Y,-37.5,0.006138713
6/26/2018,USD,USD_SwnVol,20Y,2Y,-25,0.006164122
6/26/2018,USD,USD_SwnVol,20Y,2Y,-12.5,0.006196847
6/26/2018,USD,USD_SwnVol,20Y,2Y,0,0.006237151
6/26/2018,USD,USD_SwnVol,20Y,2Y,12.5,0.006228717
6/26/2018,USD,USD_SwnVol,20Y,2Y,25,0.006227836
6/26/2018,USD,USD_SwnVol,20Y,2Y,37.5,0.006234226
6/26/2018,USD,USD_SwnVol,20Y,2Y,50,0.006247566
6/26/2018,USD,USD_SwnVol,20Y,2Y,75,0.006293661
6/26/2018,USD,USD_SwnVol,20Y,2Y,100,0.006363069
6/26/2018,USD,USD_SwnVol,20Y,2Y,125,0.006452618
6/26/2018,USD,USD_SwnVol,20Y,2Y,150,0.006559239
6/26/2018,USD,USD_SwnVol,20Y,2Y,200,0.006812737
6/26/2018,USD,USD_SwnVol,20Y,2Y,250,0.00710504
6/26/2018,USD,USD_SwnVol,20Y,2Y,300,0.007422867
6/26/2018,USD,USD_SwnVol,20Y,2Y,400,0.008101855
6/26/2018,USD,USD_SwnVol,20Y,2Y,500,0.008807602
6/26/2018,USD,USD_SwnVol,20Y,2Y,1500,0.015691801
6/26/2018,USD,USD_SwnVol,20Y,30Y,-1500,0.00579013
6/26/2018,USD,USD_SwnVol,20Y,30Y,-500,0.005896187
6/26/2018,USD,USD_SwnVol,20Y,30Y,-400,0.005937683
6/26/2018,USD,USD_SwnVol,20Y,30Y,-300,0.006000181
6/26/2018,USD,USD_SwnVol,20Y,30Y,-250,0.006025623
6/26/2018,USD,USD_SwnVol,20Y,30Y,-200,0.005896543
6/26/2018,USD,USD_SwnVol,20Y,30Y,-150,0.005737246
6/26/2018,USD,USD_SwnVol,20Y,30Y,-125,0.005664035
6/26/2018,USD,USD_SwnVol,20Y,30Y,-100,0.005602548
6/26/2018,USD,USD_SwnVol,20Y,30Y,-75,0.005558741
6/26/2018,USD,USD_SwnVol,20Y,30Y,-50,0.005539173
6/26/2018,USD,USD_SwnVol,20Y,30Y,-37.5,0.00554068
6/26/2018,USD,USD_SwnVol,20Y,30Y,-25,0.005550926
6/26/2018,USD,USD_SwnVol,20Y,30Y,-12.5,0.005570816
6/26/2018,USD,USD_SwnVol,20Y,30Y,0,0.005601226
6/26/2018,USD,USD_SwnVol,20Y,30Y,12.5,0.00554875
6/26/2018,USD,USD_SwnVol,20Y,30Y,25,0.005507463
6/26/2018,USD,USD_SwnVol,20Y,30Y,37.5,0.005477115
6/26/2018,USD,USD_SwnVol,20Y,30Y,50,0.005457355
6/26/2018,USD,USD_SwnVol,20Y,30Y,75,0.005447761
6/26/2018,USD,USD_SwnVol,20Y,30Y,100,0.005474293
6/26/2018,USD,USD_SwnVol,20Y,30Y,125,0.005531863
6/26/2018,USD,USD_SwnVol,20Y,30Y,150,0.005615279
6/26/2018,USD,USD_SwnVol,20Y,30Y,200,0.005840938
6/26/2018,USD,USD_SwnVol,20Y,30Y,250,0.006120354
6/26/2018,USD,USD_SwnVol,20Y,30Y,300,0.006432776
6/26/2018,USD,USD_SwnVol,20Y,30Y,400,0.007109387
6/26/2018,USD,USD_SwnVol,20Y,30Y,500,0.007815227
6/26/2018,USD,USD_SwnVol,20Y,30Y,1500,0.014675204
6/26/2018,USD,USD_SwnVol,20Y,3Y,-1500,0.006372472
6/26/2018,USD,USD_SwnVol,20Y,3Y,-500,0.006453305
6/26/2018,USD,USD_SwnVol,20Y,3Y,-400,0.006483421
6/26/2018,USD,USD_SwnVol,20Y,3Y,-300,0.006527684
6/26/2018,USD,USD_SwnVol,20Y,3Y,-250,0.006473715
6/26/2018,USD,USD_SwnVol,20Y,3Y,-200,0.006312864
6/26/2018,USD,USD_SwnVol,20Y,3Y,-150,0.006174694
6/26/2018,USD,USD_SwnVol,20Y,3Y,-125,0.006124609
6/26/2018,USD,USD_SwnVol,20Y,3Y,-100,0.006092394
6/26/2018,USD,USD_SwnVol,20Y,3Y,-75,0.006081921
6/26/2018,USD,USD_SwnVol,20Y,3Y,-50,0.006096869
6/26/2018,USD,USD_SwnVol,20Y,3Y,-37.5,0.006114913
6/26/2018,USD,USD_SwnVol,20Y,3Y,-25,0.006140476
6/26/2018,USD,USD_SwnVol,20Y,3Y,-12.5,0.00617385
6/26/2018,USD,USD_SwnVol,20Y,3Y,0,0.006215268
6/26/2018,USD,USD_SwnVol,20Y,3Y,12.5,0.00620687
6/26/2018,USD,USD_SwnVol,20Y,3Y,25,0.006206397
6/26/2018,USD,USD_SwnVol,20Y,3Y,37.5,0.006213511
6/26/2018,USD,USD_SwnVol,20Y,3Y,50,0.006227834
6/26/2018,USD,USD_SwnVol,20Y,3Y,75,0.006276459
6/26/2018,USD,USD_SwnVol,20Y,3Y,100,0.006348836
6/26/2018,USD,USD_SwnVol,20Y,3Y,125,0.006441492
6/26/2018,USD,USD_SwnVol,20Y,3Y,150,0.006551144
6/26/2018,USD,USD_SwnVol,20Y,3Y,200,0.006809992
6/26/2018,USD,USD_SwnVol,20Y,3Y,250,0.007106386
6/26/2018,USD,USD_SwnVol,20Y,3Y,300,0.007427044
6/26/2018,USD,USD_SwnVol,20Y,3Y,400,0.008108606
6/26/2018,USD,USD_SwnVol,20Y,3Y,500,0.008813978
6/26/2018,USD,USD_SwnVol,20Y,3Y,1500,0.01564284
6/26/2018,USD,USD_SwnVol,20Y,4Y,-1500,0.006355922
6/26/2018,USD,USD_SwnVol,20Y,4Y,-500,0.00643834
6/26/2018,USD,USD_SwnVol,20Y,4Y,-400,0.006469088
6/26/2018,USD,USD_SwnVol,20Y,4Y,-300,0.006514311
6/26/2018,USD,USD_SwnVol,20Y,4Y,-250,0.006460271
6/26/2018,USD,USD_SwnVol,20Y,4Y,-200,0.006291723
6/26/2018,USD,USD_SwnVol,20Y,4Y,-150,0.00614604
6/26/2018,USD,USD_SwnVol,20Y,4Y,-125,0.006092625
6/26/2018,USD,USD_SwnVol,20Y,4Y,-100,0.006057618
6/26/2018,USD,USD_SwnVol,20Y,4Y,-75,0.00604512
6/26/2018,USD,USD_SwnVol,20Y,4Y,-50,0.006059054
6/26/2018,USD,USD_SwnVol,20Y,4Y,-37.5,0.00607704
6/26/2018,USD,USD_SwnVol,20Y,4Y,-25,0.006102874
6/26/2018,USD,USD_SwnVol,20Y,4Y,-12.5,0.006136866
6/26/2018,USD,USD_SwnVol,20Y,4Y,0,0.006179258
6/26/2018,USD,USD_SwnVol,20Y,4Y,12.5,0.006170715
6/26/2018,USD,USD_SwnVol,20Y,4Y,25,0.00617044
6/26/2018,USD,USD_SwnVol,20Y,4Y,37.5,0.006178067
6/26/2018,USD,USD_SwnVol,20Y,4Y,50,0.006193192
6/26/2018,USD,USD_SwnVol,20Y,4Y,75,0.006244164
6/26/2018,USD,USD_SwnVol,20Y,4Y,100,0.006319664
6/26/2018,USD,USD_SwnVol,20Y,4Y,125,0.006415985
6/26/2018,USD,USD_SwnVol,20Y,4Y,150,0.006529644
6/26/2018,USD,USD_SwnVol,20Y,4Y,200,0.006796961
6/26/2018,USD,USD_SwnVol,20Y,4Y,250,0.007101848
6/26/2018,USD,USD_SwnVol,20Y,4Y,300,0.007430695
6/26/2018,USD,USD_SwnVol,20Y,4Y,400,0.008127404
6/26/2018,USD,USD_SwnVol,20Y,4Y,500,0.008846429
6/26/2018,USD,USD_SwnVol,20Y,4Y,1500,0.01577784
6/26/2018,USD,USD_SwnVol,20Y,5Y,-1500,0.006309253
6/26/2018,USD,USD_SwnVol,20Y,5Y,-500,0.006392365
6/26/2018,USD,USD_SwnVol,20Y,5Y,-400,0.00642349
6/26/2018,USD,USD_SwnVol,20Y,5Y,-300,0.006469351
6/26/2018,USD,USD_SwnVol,20Y,5Y,-250,0.006415271
6/26/2018,USD,USD_SwnVol,20Y,5Y,-200,0.006239293
6/26/2018,USD,USD_SwnVol,20Y,5Y,-150,0.006086289
6/26/2018,USD,USD_SwnVol,20Y,5Y,-125,0.006029581
6/26/2018,USD,USD_SwnVol,20Y,5Y,-100,0.005991776
6/26/2018,USD,USD_SwnVol,20Y,5Y,-75,0.00597722
6/26/2018,USD,USD_SwnVol,20Y,5Y,-50,0.005990094
6/26/2018,USD,USD_SwnVol,20Y,5Y,-37.5,0.006007999
6/26/2018,USD,USD_SwnVol,20Y,5Y,-25,0.006034088
6/26/2018,USD,USD_SwnVol,20Y,5Y,-12.5,0.006068687
6/26/2018,USD,USD_SwnVol,20Y,5Y,0,0.006112052
